"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
832,Plans,"Birds Of Tokyo","Genres not available",44,0.273,0.61,0.601,0.327,1.03E-5,9.396,0.0269,0.0539,102.99,218880
833,"Since U Been Gone","Kelly Clarkson","Genres not available",75,0.404,0.662,0.741,0.114,0.0303,5.406,0.0334,0.00165,131,188960
834,"Werewolves Of London","Warren Zevon","Genres not available",60,0.878,0.749,0.614,0.0603,0.00286,10.594,0.0264,0.0372,103.868,208173
835,Closer,"Nine Inch Nails","Genres not available",69,0.501,0.559,0.725,0.112,0.553,8.631,0.0426,0.000365,90.012,373307
836,"Slice of Heaven","Dave Dobbyn/Herbs","Genres not available",41,0.975,0.828,0.586,0.681,0,10.777,0.0416,0.481,122.117,278987
837,"Ignition - Remix","R. Kelly","Genres not available",69,0.802,0.778,0.549,0.0724,0,6.144,0.0473,0.0549,133.041,186040
838,"Sweat (A La La La La Long)","Inner Circle","Genres not available",73,0.936,0.787,0.727,0.157,0,7.705,0.224,0.0124,173.025,227067
839,"Edge of Seventeen","Stevie Nicks","Genres not available",67,0.636,0.59,0.828,0.0868,5.57E-6,6.28,0.0439,0.277,111.353,329680
840,"You're Beautiful","James Blunt","Genres not available",79,0.454,0.675,0.479,0.088,1.76E-5,9.87,0.0278,0.633,81.998,209493
841,"A Little Ray Of Sunshine",Axiom,"Genres not available",43,0.331,0.354,0.393,0.186,0.0779,7.784,0.0388,0.324,108.523,210653
842,"Together In Electric Dreams - Remastered / From ""Electric Dreams"" Original Motion Picture Soundtrack","Phil Oakey/Giorgio Moroder","Genres not available",61,0.798,0.705,0.524,0.0767,1.3E-5,14.051,0.026,0.236,129.847,232667
843,"Let's Groove","Earth, Wind & Fire","Genres not available",72,0.9,0.869,0.648,0.126,2.17E-5,8.698,0.0633,0.121,125.035,339320
844,"As Long as You Love Me","Backstreet Boys","Genres not available",61,0.753,0.775,0.816,0.126,0,5.534,0.0281,0.164,98.219,214333
845,"Fight The Power","Public Enemy","Genres not available",56,0.415,0.797,0.582,0.517,2.04E-6,12.97,0.255,0.00484,105.974,282640
846,"Is This Love","Bob Marley & The Wailers","Genres not available",65,0.851,0.758,0.529,0.0533,0,10.32,0.123,0.0083,122.468,231547
847,"Hey Joe","Jimi Hendrix","Genres not available",69,0.532,0.346,0.768,0.0244,0.38,5.695,0.0377,0.00603,169.492,210160
848,"Forget You","CeeLo Green","Genres not available",64,0.772,0.696,0.875,0.159,0,3.682,0.0649,0.134,127.39,222733
849,"Take Me Out","Franz Ferdinand","Genres not available",76,0.494,0.278,0.676,0.136,0.000899,8.821,0.0371,0.000423,104.545,237027
850,S.O.S.,ABBA,"Genres not available",62,0.497,0.393,0.719,0.219,0.00432,4.773,0.0279,0.0629,124.353,201360
851,"Father Figure - Remastered","George Michael","Genres not available",65,0.284,0.689,0.333,0.0853,3.36E-5,13.288,0.0262,0.163,101.988,336667
852,"If You Leave","Orchestral Manoeuvres In The Dark","Genres not available",59,0.892,0.635,0.684,0.0755,0.156,11.687,0.0329,0.088,120.269,268547
853,"Baby Did a Bad, Bad Thing","Chris Isaak","Genres not available",46,0.504,0.58,0.609,0.11,0.000423,6.921,0.0861,0.352,152.852,176000
854,"Raspberry Beret",Prince,"Genres not available",68,0.91,0.761,0.67,0.0685,0.000426,12.759,0.0438,0.21,120.752,215173
855,"Viva La Vida",Coldplay,"Genres not available",81,0.416,0.485,0.619,0.109,3.31E-6,7.115,0.0289,0.0941,138.017,242373
856,"School's Out","Alice Cooper","Genres not available",65,0.347,0.294,0.745,0.676,0.125,9.138,0.0461,0.05,134.364,210107
857,"Wild Horses","Gino Vannelli","Genres not available",36,0.727,0.534,0.875,0.0516,0.000184,5.637,0.0407,0.214,168.95,356023
858,"Who Can It Be Now?","Men At Work","Genres not available",61,0.954,0.807,0.83,0.0842,0.000358,4.04,0.0367,0.0444,128.501,203267
859,"American Idiot","Green Day","Genres not available",78,0.769,0.38,0.988,0.368,7.86E-5,2.042,0.0639,2.64E-5,186.113,176346
860,"Itchycoo Park","Small Faces","Genres not available",25,0.684,0.607,0.586,0.0918,0,8.102,0.0581,0.56,128.478,168840
861,"Who Knew",P!nk,"Genres not available",66,0.473,0.691,0.749,0.0762,0,4.567,0.0274,0.00559,140.014,208493
862,"Sussudio - 2016 Remastered","Phil Collins","Genres not available",45,0.748,0.7,0.935,0.0512,0.0643,5.197,0.0895,0.0555,121.182,264133
863,"Disarm - Remastered","The Smashing Pumpkins","Genres not available",36,0.218,0.527,0.418,0.139,0.775,10.204,0.0277,0.142,129.516,196920
864,"Because the Night","Patti Smith","Genres not available",36,0.477,0.445,0.684,0.0813,0,10.149,0.0416,0.0337,123.407,201827
865,"Bed Of Roses","Bon Jovi","Genres not available",71,0.181,0.313,0.58,0.214,0,5.61,0.0279,0.103,165.038,394400
866,"Le Freak",CHIC,"Genres not available",69,0.933,0.867,0.746,0.123,0,7.445,0.0475,0.0453,118.616,327573
867,"My Island Home","Christine Anu","Genres not available",31,0.52,0.317,0.464,0.0764,0,7.459,0.0366,0.855,167.731,260240
868,"Rapper's Delight - Single Version","The Sugarhill Gang","Genres not available",62,0.819,0.917,0.692,0.0686,1.09E-5,11.665,0.244,0.185,111.782,235840
869,"Are You Gonna Be My Girl",Jet,"Genres not available",76,0.537,0.613,0.953,0.152,0.000582,3.435,0.0855,0.00148,105.046,213800
870,Unbelievable,EMF,"Genres not available",11,0.936,0.637,0.849,0.141,0.0386,6.855,0.0362,0.000341,104.074,209813
871,"Kiss You All Over",Exile,"Genres not available",27,0.514,0.703,0.475,0.485,1.7E-5,9.529,0.0254,0.362,102.421,212080
872,"Don't Leave Me This Way (with Sarah Jane Morris)","The Communards/Sarah Jane Morris","Genres not available",18,0.916,0.654,0.915,0.11,0,6.254,0.0315,0.218,131.942,260947
873,"What's Up?","4 Non Blondes","Genres not available",80,0.497,0.561,0.555,0.114,0,9.734,0.0287,0.16,134.369,295493
874,"Give Me The Night","George Benson","Genres not available",58,0.86,0.85,0.466,0.129,0.0234,15.673,0.0555,0.314,109.936,222627
875,"Locked Out Of Heaven","Bruno Mars","Genres not available",79,0.867,0.726,0.698,0.309,0,4.165,0.0431,0.049,143.994,233478
876,"Come Out and Play","The Offspring","Genres not available",11,0.898,0.514,0.884,0.0654,1.52E-6,3.765,0.151,0.0943,158.262,197800
877,"Don't Worry Be Happy","Bobby McFerrin","Genres not available",67,0.747,0.675,0.166,0.0461,7.14E-5,22.602,0.171,0.88,68.837,294400
878,"Can't Fight The Moonlight","LeAnn Rimes","Genres not available",65,0.626,0.628,0.834,0.051,0,6.341,0.0497,0.403,97.865,215507
879,"Gangsta's Paradise (feat. L.V.)",Coolio/L.V.,"Genres not available",27,0.415,0.641,0.63,0.4,0,6.393,0.0521,0.0372,79.955,241933
880,"High Voltage",AC/DC,"Genres not available",61,0.546,0.561,0.784,0.0544,0.451,4.985,0.0629,0.0282,137.153,254200
881,"Rock DJ","Robbie Williams","Genres not available",57,0.842,0.712,0.762,0.0981,0,4.307,0.0326,0.026,103.032,260560
882,"White Wedding - Part 1 - 2001- Remaster","Billy Idol","Genres not available",15,0.719,0.634,0.804,0.347,0.00499,6.74,0.0329,0.00363,147.335,250760
883,"Ain't No Mountain High Enough","Jimmy Barnes","Genres not available",39,0.83,0.724,0.958,0.361,0,4.157,0.0323,0.156,129.032,143520
884,"Your Move/Give Peace A Chance Medley","John Lennon/Jon Anderson/Chris Squire/Paul McCartney/Robert Downey Jr.","Genres not available",17,0.473,0.561,0.444,0.252,0,8.7,0.0286,0.184,133.826,251213
885,"Your Body Is a Wonderland","John Mayer","Genres not available",77,0.687,0.647,0.729,0.134,0.0489,6.251,0.0236,0.0206,94.01,249627
886,"Solsbury Hill - Remastered 2002","Peter Gabriel","Genres not available",49,0.474,0.676,0.647,0.391,0.000158,8.747,0.0302,0.379,102.9,260750
887,"Back To Life (However Do You Want Me)","Soul II Soul/Caron Wheeler","Genres not available",54,0.653,0.819,0.611,0.0477,7.7E-5,7.428,0.129,0.0673,101.001,232133
888,Dizzy,"Vic Reeves/The Wonder Stuff","Genres not available",33,0.634,0.582,0.767,0.0817,1.02E-6,11.058,0.0422,0.0303,113.647,198133
889,Perfect,"Fairground Attraction","Genres not available",51,0.641,0.583,0.188,0.0996,0,15.928,0.0691,0.257,138.761,217173
890,"Times Like These","Foo Fighters","Genres not available",62,0.309,0.36,0.905,0.0753,7.51E-6,3.808,0.0812,1.37E-5,144.544,267973
891,"Boom! Shake the Room","DJ Jazzy Jeff & The Fresh Prince","Genres not available",30,0.643,0.816,0.967,0.295,0,5.315,0.145,0.0543,100.036,229307
892,"Paradise By The Dashboard Light","Royal Philharmonic Orchestra","Genres not available",9,0.473,0.284,0.87,0.293,0.0014,6.555,0.0666,0.156,166.999,277933
893,Amazing,"Alex Lloyd","Genres not available",40,0.454,0.497,0.778,0.071,1.32E-6,5.443,0.0366,0.00271,99.973,202133
894,"Moving on Up","M People","Genres not available",51,0.964,0.895,0.862,0.102,0.0401,6.079,0.0365,0.0408,125.083,216040
895,"Smalltown Boy","Bronski Beat","Genres not available",24,0.926,0.679,0.564,0.275,0.0709,11.247,0.0267,0.529,134.586,303307
896,"Ain't No Sunshine","Bill Withers","Genres not available",77,0.514,0.479,0.416,0.118,1.72E-5,11.451,0.124,0.457,79.593,125093
897,"The Best Thing","Boom Crash Opera","Genres not available",37,0.331,0.475,0.806,0.269,0.000749,6.693,0.0354,0.393,159.967,250427
898,Pony,Ginuwine,"Genres not available",75,0.966,0.749,0.605,0.115,0.0381,9.359,0.086,0.00186,142.024,251733
899,"Rock Lobster","The B-52's","Genres not available",58,0.442,0.592,0.882,0.0506,0.0155,8.315,0.0468,0.00884,92.157,409400
900,"I Believe In A Thing Called Love","The Darkness","Genres not available",71,0.622,0.442,0.846,0.282,4.71E-6,5.214,0.0764,0.0538,128.235,217653
901,Glycerine,Bush,"Genres not available",15,0.0827,0.447,0.337,0.0945,0.00124,11.402,0.0325,0.0365,114.422,266493
902,"Goodbye Yellow Brick Road - Remastered 2014","Elton John","Genres not available",6,0.383,0.572,0.482,0.155,0.00255,7.681,0.0271,0.476,121.666,192827
903,"Life In The Fast Lane - Remastered",Eagles,"Genres not available",72,0.883,0.667,0.755,0.0523,6.94E-5,7.246,0.069,0.0966,109.535,286220
904,"Two Princes","Spin Doctors","Genres not available",74,0.836,0.543,0.912,0.0565,2.1E-6,10.71,0.0601,0.00162,103.731,256733
905,"California Girls - Remix/Remastered","The Beach Boys","Genres not available",57,0.713,0.503,0.62,0.159,0,6.069,0.0295,0.471,116.595,160360
906,"On A Night Like This","Kylie Minogue","Genres not available",41,0.563,0.597,0.87,0.335,0.32,6.058,0.0279,0.00378,129.947,212973
907,"Copperhead Road","Steve Earle","Genres not available",59,0.765,0.378,0.742,0.0659,0.000125,10.002,0.0444,0.0257,163.721,270067
908,"Rock And Roll","Led Zeppelin","Genres not available",67,0.871,0.317,0.887,0.0891,0.00258,7.292,0.0375,0.000582,169.613,220561
909,"Kiss From A Rose",Seal,"Genres not available",74,0.223,0.583,0.532,0.306,0,7.11,0.0309,0.684,131.741,288427
910,"Hymn To Her - 7"" Version 2009 Remastered Version",Pretenders,"Genres not available",23,0.255,0.549,0.55,0.116,0,9.355,0.0344,0.172,95.219,272920
911,Riptide,"Vance Joy","Genres not available",80,0.51,0.484,0.731,0.151,0,6.694,0.0379,0.431,101.654,204280
912,"Jet - Remastered 2010","Paul McCartney/Wings","Genres not available",57,0.417,0.504,0.739,0.0949,0.08,7.265,0.0316,0.0179,128.918,248360
913,"You Spin Me Round (Like a Record)","Dead Or Alive","Genres not available",33,0.96,0.554,0.851,0.405,0.0242,10.526,0.0334,0.006,128.103,196800
914,"Better Man","Robbie Williams","Genres not available",37,0.291,0.486,0.525,0.134,0,7.31,0.0341,0.172,156.207,204640
915,"What About Me?","Moving Pictures","Genres not available",32,0.336,0.562,0.438,0.377,0,11.629,0.0352,0.594,127.387,211533
916,"Shimmer - Single Version",Fuel,"Genres not available",65,0.385,0.263,0.784,0.15,0,6.514,0.054,0.00192,114.671,214040
917,"Tonight's the Night (Gonna Be Alright) - 2009 Remastered Version","Rod Stewart","Genres not available",52,0.724,0.55,0.514,0.382,0.125,12.617,0.0523,0.336,136.542,237120
918,Creep,TLC,"Genres not available",68,0.797,0.811,0.458,0.0526,1.41E-6,9.688,0.0402,0.0193,92.94,268533
919,"If I Could Turn Back Time",Cher,"Genres not available",72,0.527,0.654,0.566,0.123,0,10.313,0.0268,0.244,108.293,239827
920,"Black Betty - Edit",Spiderbait,"Genres not available",63,0.403,0.559,0.847,0.217,0.447,6.357,0.0899,2.14E-5,124.05,205973
921,"Rockin' In The Free World","Neil Young","Genres not available",63,0.518,0.491,0.883,0.369,3.19E-5,4.986,0.0306,0.000736,131.75,281853
922,"Just A Girl","No Doubt","Genres not available",55,0.721,0.634,0.93,0.134,0.000317,2.793,0.056,0.0944,108.012,205947
923,"Errol - Remastered","Australian Crawl","Genres not available",40,0.806,0.617,0.774,0.26,1.59E-6,6.947,0.0429,0.0429,164.867,209901
924,"Father And Son","Yusuf / Cat Stevens","Genres not available",74,0.453,0.495,0.343,0.101,9.45E-5,11.549,0.0355,0.61,135.882,221000
925,Fighter,"Christina Aguilera","Genres not available",68,0.45,0.435,0.92,0.552,0.000353,1.357,0.201,0.235,188.899,245960
926,"Drop The Pilot","Joan Armatrading","Genres not available",45,0.961,0.671,0.487,0.191,0,15.367,0.0349,0.0367,127.885,221987
927,"Hound Dog","Elvis Presley","Genres not available",71,0.95,0.357,0.756,0.76,0.00505,8.492,0.0621,0.733,174.797,136027
928,"Listen Like Thieves",INXS,"Genres not available",35,0.574,0.625,0.908,0.0623,0.029,4.345,0.0483,0.00118,116.228,225333
929,Californication,"Red Hot Chili Peppers","Genres not available",82,0.328,0.592,0.767,0.127,0.00165,2.788,0.027,0.0021,96.483,329733
930,"Everytime You Go Away","Paul Young","Genres not available",38,0.715,0.607,0.643,0.118,0.000153,11.493,0.0435,0.177,164.256,321573
931,"Sweet Disposition","The Temper Trap","Genres not available",66,0.34,0.531,0.821,0.124,0.171,6.812,0.0439,0.0701,129.139,230800
932,"Get Up, Stand Up","Bob Marley & The Wailers","Genres not available",51,0.756,0.779,0.498,0.0715,0,9.471,0.428,0.195,77.694,197840
933,"Sunshine Of Your Love",Cream,"Genres not available",72,0.784,0.684,0.481,0.118,6.57E-5,12.59,0.0384,0.475,115.078,250000
934,"Uptown Girl","Billy Joel","Genres not available",69,0.833,0.696,0.943,0.653,0,2.962,0.0431,0.0736,129.003,194867
935,"Prisoner Of Society","The Living End","Genres not available",44,0.19,0.275,0.993,0.302,0,5.474,0.138,0.000186,148.725,229067
936,"Bad Moon Rising","Creedence Clearwater Revival","Genres not available",70,0.942,0.641,0.774,0.0473,1.05E-5,5.916,0.0278,0.0543,89.787,141600
937,"All My Life","Foo Fighters","Genres not available",62,0.622,0.583,0.586,0.494,0.000633,5.683,0.0518,0.000231,167.798,262733
938,"Old Time Rock'n'Roll",Mystique,"Genres not available",2,0.932,0.796,0.889,0.117,0,5.336,0.0567,0.373,125.058,195507
939,"I Can't Make You Love Me","Bonnie Raitt","Genres not available",64,0.113,0.588,0.149,0.236,9.65E-5,16.728,0.0319,0.846,124.689,332960
940,"Tequila Sunrise - Remastered",Eagles,"Genres not available",62,0.731,0.632,0.397,0.106,0.0421,12.855,0.0265,0.536,110.578,173057
941,Longview,"Green Day","Genres not available",64,0.814,0.381,0.732,0.0854,0.0101,7.594,0.0536,0.00834,142.504,233240
942,"Can't Fight This Feeling","REO Speedwagon","Genres not available",73,0.19,0.408,0.48,0.0877,1.82E-5,11.017,0.0266,0.155,156.344,294773
943,Stan,Eminem/Dido,"Genres not available",71,0.484,0.778,0.769,0.548,4.03E-6,4.331,0.248,0.0369,80.044,404107
944,"Take a Long Line","The Angels","Genres not available",0,0.37,0.637,0.707,0.0893,8.93E-6,6.03,0.109,0.0033,91.379,178733
945,"Four Seasons In One Day","Crowded House","Genres not available",46,0.492,0.517,0.261,0.0863,0.000163,17.196,0.0263,0.816,89.221,170160
946,"Let Her Go",Passenger,"Genres not available",74,0.244,0.479,0.545,0.0963,0,7.346,0.0688,0.365,74.897,252733
947,"Panama - 2015 Remastered Version","Van Halen","Genres not available",73,0.463,0.527,0.978,0.0744,4.75E-5,5.436,0.109,0.00124,141.169,210227
948,Drive,Incubus,"Genres not available",76,0.666,0.645,0.792,0.119,0.0121,7.34,0.036,0.0562,90.565,232453
949,"A Message to You Rudy","The Specials/Rico","Genres not available",42,0.969,0.906,0.453,0.104,0.00031,7.938,0.0665,0.17,102.981,173800
950,Amazing,"George Michael","Genres not available",56,0.88,0.805,0.754,0.117,1.77E-6,6.825,0.0394,0.0884,128.429,265827
951,"Foxey Lady","Jimi Hendrix","Genres not available",49,0.558,0.494,0.838,0.405,0.26,6.028,0.0387,0.0613,98.019,198293
952,"Rock And Roll All Nite",KISS,"Genres not available",29,0.909,0.656,0.931,0.0543,0,5.827,0.0976,0.046,144.747,168733
953,"The Rockafeller Skank","Fatboy Slim","Genres not available",43,0.171,0.581,0.984,0.448,0.11,5.551,0.295,0.0007,152.518,236893
954,"If You Love Somebody Set Them Free",Sting,"Genres not available",41,0.791,0.65,0.828,0.326,0,10.568,0.0332,0.137,125.055,256227
955,"Seven Nation Army","The White Stripes","Genres not available",76,0.324,0.737,0.463,0.255,0.447,7.828,0.0792,0.00817,123.881,231733
956,Malibu,Hole,"Genres not available",61,0.678,0.528,0.904,0.174,0,5.854,0.0343,0.000833,122.371,230040
957,"Burn For You",INXS,"Genres not available",10,0.346,0.796,0.746,0.0826,0.126,8.182,0.0397,0.23,115.733,297733
958,"River Deep Mountain High","Ike & Tina Turner","Genres not available",57,0.866,0.621,0.972,0.195,0.000585,3.791,0.0724,0.468,155.115,244160
959,Bootylicious,"Destiny's Child","Genres not available",65,0.637,0.84,0.835,0.152,1.11E-6,4.386,0.275,0.00281,103.376,207907
960,"Hey, Little Girl",ICEHOUSE,"Genres not available",3,0.856,0.747,0.883,0.0911,0.456,5.845,0.0334,0.139,135.517,264000
961,"All of Me","John Legend","Genres not available",85,0.331,0.422,0.264,0.132,0,7.064,0.0322,0.922,119.93,269560
962,"The Weight (with Jimmy Barnes)","The Badloves/Jimmy Barnes","Genres not available",40,0.449,0.569,0.389,0.105,0,12.897,0.0381,0.203,73.901,267827
963,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John","Genres not available",79,0.36,0.602,0.522,0.0941,1.44E-5,9.031,0.0285,0.386,136.637,281613
964,"Steppin' Out","Joe Jackson","Genres not available",54,0.529,0.591,0.225,0.0614,0.00365,20.344,0.0382,0.0426,159.684,268200
965,"Instant Karma! (We All Shine On) - 2010 - Remaster","John Lennon","Genres not available",54,0.14,0.624,0.931,0.0631,0.00149,9.988,0.116,0.000899,119.887,205133
966,"Not Pretty Enough","Kasey Chambers","Genres not available",42,0.312,0.616,0.613,0.13,0,5.431,0.0337,0.56,119.838,199134
967,Moondance,"Van Morrison","Genres not available",66,0.563,0.606,0.282,0.152,8.3E-6,12.207,0.0339,0.501,67.409,274040
968,"Stay With Me","Sam Smith","Genres not available",29,0.186,0.479,0.419,0.11,0.000217,6.517,0.0389,0.568,85.014,172724
969,"Lady Marmalade","Patti LaBelle","Genres not available",60,0.947,0.571,0.652,0.0598,0,11.034,0.0499,0.551,117.956,235267
970,"Hard To Handle","The Black Crowes","Genres not available",51,0.963,0.615,0.799,0.254,0.000653,3.673,0.0458,0.00379,103.922,187600
971,"The Gambler","Kenny Rogers","Genres not available",70,0.86,0.671,0.501,0.194,0,13.119,0.0594,0.342,87.038,214880
972,"La Bamba","Los Lobos","Genres not available",57,0.886,0.348,0.751,0.208,0.000738,12.823,0.0494,0.0699,156.509,172733
973,"Hot In Herre",Nelly,"Genres not available",73,0.921,0.965,0.736,0.0595,0,5.005,0.144,0.218,107.07,228227
974,"Bullet With Butterfly Wings - Remastered 2012","The Smashing Pumpkins","Genres not available",41,0.475,0.404,0.72,0.0466,0.836,9.18,0.0626,5.59E-5,121.649,258467
975,"Long Train Runnin'","The Doobie Brothers","Genres not available",72,0.843,0.575,0.912,0.0562,0.00211,7.275,0.0393,0.0916,117.399,207267
976,"Walking In Memphis","Marc Cohn","Genres not available",70,0.334,0.567,0.512,0.296,0,8.831,0.0357,0.547,130.269,252613
977,"Try A Little Tenderness","The Commitments","Genres not available",46,0.0963,0.372,0.393,0.224,1.93E-5,13.239,0.0445,0.0131,111.159,273307
978,"Same Love - feat. Mary Lambert","Macklemore & Ryan Lewis/Mary Lambert","Genres not available",70,0.299,0.688,0.473,0.104,4.46E-5,9.059,0.167,0.716,84.958,318525
979,"The Ballroom Blitz",Sweet,"Genres not available",50,0.849,0.622,0.755,0.048,0.000491,10.355,0.0682,0.00217,108.766,241787
980,"Chemical Heart",Grinspoon,"Genres not available",1,0.37,0.475,0.612,0.137,0,7.255,0.0269,0.00627,153.989,278240
981,"Buddy Holly",Weezer,"Genres not available",71,0.825,0.535,0.931,0.0887,7.26E-5,4.012,0.0451,0.00611,120.958,159587
982,"Free Fallin'","Tom Petty","Genres not available",73,0.623,0.63,0.449,0.0622,0,13.243,0.0252,0.219,84.378,256000
983,"I Got You Babe - LP/Single Version","Sonny & Cher","Genres not available",64,0.624,0.621,0.708,0.143,2.0E-6,9.057,0.0259,0.246,110.533,193840
984,"Private Eyes - Remastered","Daryl Hall & John Oates","Genres not available",63,0.84,0.85,0.938,0.0582,0.000346,6.889,0.0415,0.409,120.826,217200
985,"Catch My Disease","Ben Lee","Genres not available",56,0.917,0.756,0.73,0.139,1.24E-5,5.292,0.032,0.0224,115.977,254107
986,"Runaway Train","Soul Asylum","Genres not available",70,0.561,0.613,0.72,0.104,0,7.957,0.0425,0.0132,117.341,265867
987,"Super Freak","Rick James","Genres not available",70,0.961,0.832,0.797,0.0545,0,8.194,0.0487,0.246,132.431,205467
988,"Running On Empty","Jackson Browne","Genres not available",68,0.498,0.531,0.948,0.694,0.0117,5.438,0.0568,0.006,136.891,298093
989,"Every Little Thing She Does Is Magic - Remastered 2003","The Police","Genres not available",63,0.376,0.535,0.745,0.179,0.0792,10.123,0.0335,0.127,163.913,260573
990,"Doo Wop (That Thing)","Ms. Lauryn Hill","Genres not available",23,0.495,0.535,0.505,0.0923,0,8.926,0.245,0.0393,99.935,320267
991,"The Boys Are Back in Town","Thin Lizzy","Genres not available",74,0.768,0.445,0.706,0.205,0.000252,9.803,0.0461,0.234,80.823,266720
992,Desire,U2,"Genres not available",63,0.626,0.49,0.827,0.112,0.00406,9.481,0.0482,0.000212,108.577,179360
